category,indonesia,indonesia_audio,arabic,arabic_audio,english,english_audio
MASJID (KATA KERJA),Berkumpul,berkumpul_id.mp3,تَجَمَّعَ - يَتَجَمَّعُ,berkumpul_ar.mp3,Gather,berkumpul_eng.mp3
MASJID (KATA KERJA),Membaca hadis,membaca_hadis_id.mp3,قَرَأَ الْحَدِيثَ - يَقْرَأُ الْحَدِيثَ,membaca_hadis_ar.mp3,Read hadith,membaca_hadis_eng.mp3
MASJID (KATA KERJA),Berbuat kebajikan,berbuat_kebajikan_id.mp3,عَمَلَ الْخَيْرَاتِ - يَعْمَلُ الْخَيْرَاتِ,berbuat_kebajikan_ar.mp3,Perform good deeds,berbuat_kebajikan_eng.mp3
MASJID (KATA KERJA),Memohon ampunan,memohon_ampunan_id.mp3,اِسْتَغْفَرَ - يَسْتَغْفِرُ,memohon_ampunan_ar.mp3,Seek forgiveness,memohon_ampunan_eng.mp3
MASJID (KATA KERJA),Memasuki masjid,memasuki_masjid_id.mp3,دَخَلَ الْمَسْجِدَ - يَدْخُلُ الْمَسْجِدَ,memasuki_masjid_ar.mp3,Enter the mosque,memasuki_masjid_eng.mp3
MASJID (KATA KERJA),Keluar dari masjid,keluar_dari_masjid_id.mp3,خَرَجَ مِنَ الْمَسْجِدِ - يَخْرُجُ مِنَ الْمَسْجِدِ,keluar_dari_masjid_ar.mp3,Exit the mosque,keluar_dari_masjid_eng.mp3
MASJID (KATA KERJA),Menjawab salam,menjawab_salam_id.mp3,رَدَّ السَّلَامَ - يَرُدُّ السَّلَامَ,menjawab_salam_ar.mp3,Respond to greetings,menjawab_salam_eng.mp3
MASJID (KATA KERJA),Memohon petunjuk,memohon_petunjuk_id.mp3,اِسْتَفْتَى - يَسْتَفْتِي,memohon_petunjuk_ar.mp3,Seek for guidance,memohon_petunjuk_eng.mp3
MASJID (KATA KERJA),Mengunjungi masjid,mengunjungi_masjid_id.mp3,زَارَ الْمَسْجِدَ - يَزُورُ الْمَسْجِدَ,mengunjungi_masjid_ar.mp3,Visit the mosque,mengunjungi_masjid_eng.mp3
MAKANAN (KATA KERJA),Mengantri,mengantri_id.mp3,وَقَفَ فِي الطَّابِلَةِ - يَقِفُ فِي الطَّابِلَةِ,mengantri_ar.mp3,Queue,mengantri_eng.mp3
MAKANAN (KATA KERJA),Membeli,membeli_id.mp3,اِشْتَرَى - يَشْتَرِي,membeli_ar.mp3,Buy,membeli_eng.mp3
MAKANAN (KATA KERJA),Membayar,membayar_id.mp3,دَفَعَ - يَدْفَعُ,membayar_ar.mp3,Pay,membayar_eng.mp3
MAKANAN (KATA KERJA),Mengambil,mengambil_id.mp3,أَخَذَ - يَأْخُذُ,mengambil_ar.mp3,Take,mengambil_eng.mp3
MAKANAN (KATA KERJA),Memilih,memilih_id.mp3,اِخْتَارَ - يَخْتَارُ,memilih_ar.mp3,Choose,memilih_eng.mp3
MAKANAN (KATA KERJA),Menghangatkan,menghangatkan_id.mp3,سَخَّنَ - يُسَخِّنُ,menghangatkan_ar.mp3,Heat,menghangatkan_eng.mp3
MAKANAN (KATA KERJA),Menikmati,menikmati_id.mp3,اِسْتَمْتَعَ - يَسْتَمْتِعُ,menikmati_ar.mp3,Enjoy,menikmati_eng.mp3
MAKANAN (KATA KERJA),Membagi,membagi_id.mp3,قَسَمَ - يُقْسِمُ,membagi_ar.mp3,Divide,membagi_eng.mp3
MAKANAN (KATA KERJA),Membersihkan meja,membersihkan_meja_id.mp3,نَظَّفَ الطَّاوِلَةَ - يُنَظِّفُ الطَّاوِلَةَ,membersihkan_meja_ar.mp3,Clean the table,membersihkan_meja_eng.mp3
MAKANAN (KATA KERJA),Memotong,memotong_id.mp3,قَطَعَ - يَقْطَعُ,memotong_ar.mp3,Cut,memotong_eng.mp3
MAKANAN (KATA KERJA),Mengaduk,mengaduk_id.mp3,خَلَطَ - يَخْلِطُ,mengaduk_ar.mp3,Mix,mengaduk_eng.mp3
MAKANAN (KATA KERJA),Membungkus,membungkus_id.mp3,لَفَّ - يَلُفُّ,membungkus_ar.mp3,Wrap,membungkus_eng.mp3
MAKANAN (KATA KERJA),Mencuci piring,mencuci_piring_id.mp3,غَسَلَ الصُّحُونَ - يَغْسِلُ الصُّحُونَ,mencuci_piring_ar.mp3,Wash dishes,mencuci_piring_eng.mp3
MAKANAN (KATA KERJA),Mendaur ulang,mendaur_ulang_id.mp3,أَعَادَ تَدْوِير - يُعِيدُ تَدْوِير,mendaur_ulang_ar.mp3,Recycle,mendaur_ulang_eng.mp3
MAKANAN (KATA KERJA),Mengurangi,mengurangi_id.mp3,خَفَضَ - يَخْفِضُ,mengurangi_ar.mp3,Reduce,mengurangi_eng.mp3
MAKANAN (KATA KERJA),Menyimpan,menyimpan_id.mp3,حَفِظَ - يَحْفَظُ,menyimpan_ar.mp3,Store,menyimpan_eng.mp3
MAKANAN (KATA KERJA),Membuang sampah,membuang_sampah_id.mp3,رَمَى الزُّبَالَةَ - يَرْمِي الزُّبَالَةَ,membuang_sampah_ar.mp3,Dispose of trash,membuang_sampah_eng.mp3
